day,month,year,x,y,data_source,data_source2,presence_absence,weights
18,10,2004,24.1566,-18.1258,EBIRD,gbifdata,0,0.790299718
4,1,2004,30.13014,-27.35336,EBIRD,gbifdata,1,0.916362692
17,6,2004,32.9111,-25.18,EBIRD,gbifdata,0,0.891737663
7,1,2005,20.422005,-25.958908,EBIRD,gbifdata,1,0.979183411
7,1,2005,28.3026,-28.3884,ICOSAMP,controldata,0,0.975668922
6,11,2005,14.9685,-18.0157,EBIRD,gbifdata,0,0.984139742
13,11,2005,28.742,-30.1256,EBIRD,gbifdata,0,0.844124739
9,2,2005,23.559332,-18.535694,EBIRD,gbifdata,1,0.93939881
9,2,2005,27.4574,-27.8642,ICOSAMP,controldata,0,0.986248922
12,5,2005,13.6258,-18.9826,EBIRD,gbifdata,0,0.99340942
10,3,2005,15.876905,-19.556145,EBIRD,gbifdata,1,0.949706639
10,3,2005,27.7132,-27.0843,ICOSAMP,controldata,1,0.962948079
10,3,2005,27.4903,-27.0865,ICOSAMP,controldata,1,0.962867706
10,3,2005,27.5171,-27.0555,ICOSAMP,controldata,1,0.963627596
10,3,2005,27.4366,-27.3242,ICOSAMP,controldata,1,0.965965717
10,3,2005,27.4228,-27.3373,ICOSAMP,controldata,1,0.965965717
10,3,2005,27.4365,-27.3596,ICOSAMP,controldata,1,0.965965717
10,3,2005,27.5758,-27.0338,ICOSAMP,controldata,1,0.960818196
10,3,2005,27.5585,-27.467,ICOSAMP,controldata,1,0.975949946
10,3,2005,27.55861,-27.46694,ICOSAMP,controldata,1,0.975949946
10,3,2005,27.8575,-27.1623,ICOSAMP,controldata,1,0.963108825
10,3,2005,21.0246,-32.8716,SAFRING,gbifdata,0,0.992628654
10,3,2005,23.0015,-32.2035,SAFRING,gbifdata,0,0.994876226
11,3,2005,17.748886,-19.468332,EBIRD,gbifdata,1,0.98856408
11,3,2005,16.1028,-17.7116,SAFRING,gbifdata,0,0.997106575
12,1,2005,27.773645,-24.020689,EBIRD,gbifdata,1,0.984378425
12,1,2005,29.506,-27.4741,ICOSAMP,controldata,0,0.918689385
5,5,2005,28.1576,-19.8216,EBIRD,gbifdata,0,0.864330493
12,3,2005,19.908228,-17.86977,EBIRD,gbifdata,1,0.956330708
12,3,2005,23.237,-27.3313,SAFRING,gbifdata,0,0.992477094
13,3,2005,28.462315,-25.99616,EBIRD,gbifdata,1,0.462594438
13,3,2005,29.4273,-25.675,SAFRING,gbifdata,0,0.829802283
17,4,2005,25.7008,-24.6041,EBIRD,gbifdata,0,0.981808927
15,2,2005,27.801825,-25.139187,EBIRD,gbifdata,1,0.633806316
1,1,2005,22.542,-19.233,EBIRD,gbifdata,0,0.947757595
1,1,2005,27.743183,-25.141085,EBIRD,gbifdata,1,0.57075497
15,3,2005,24.682388,-18.533306,EBIRD,gbifdata,1,0.858507921
15,3,2005,17.2129,-22.7353,SAFRING,gbifdata,0,0.951569569
15,3,2005,18.3448,-21.6442,SAFRING,gbifdata,0,0.999578042
15,3,2005,23.855,-28.6226,SAFRING,gbifdata,0,0.991721588
15,3,2005,25.2374,-24.7455,SAFRING,gbifdata,0,0.992244012
15,3,2005,30.2811,-29.8251,SAFRING,gbifdata,0,0.834468859
15,3,2005,28.6475,-29.8716,SAFRING,gbifdata,0,0.938893609
23,5,2005,28.2711,-23.4175,EBIRD,gbifdata,0,0.980038287
23,5,2005,27.1176,-25.9259,ICOSAMP,controldata,0,0.758666881
23,5,2005,29.6556,-27.4986,ICOSAMP,controldata,0,0.977147297
23,5,2005,27.11667,-27.06667,SAFRING,gbifdata,1,0.970690671
16,3,2005,26.31569,-24.769566,EBIRD,gbifdata,1,0.938148565
16,3,2005,19.0925,-20.973,SAFRING,gbifdata,0,1
16,3,2005,24.839,-29.7738,SAFRING,gbifdata,0,0.994356034
16,3,2005,26.848,-24.4994,SAFRING,gbifdata,0,0.933874998
16,3,2005,27.0953,-26.4787,SAFRING,gbifdata,0,0.846524798
16,3,2005,27.08817,-25.28195,EBIRD,gbifdata,1,0.862270024
7,2,2005,25.6412,-28.4,ICOSAMP,controldata,0,0.983885227
17,1,2005,23.413185,-19.194439,EBIRD,gbifdata,1,0.908017646
17,1,2005,25.3522,-26.0813,ICOSAMP,controldata,0,0.990819625
17,1,2005,27.70855,-26.10077,EBIRD,gbifdata,1,0.571880191
17,1,2005,28.20991,-26.51193,EBIRD,gbifdata,1,0.565329797
18,1,2005,27.99889,-28.03806,ICOSAMP,controldata,1,0.982361795
18,1,2005,29.1117,-26.4517,ICOSAMP,controldata,0,0.793428173
18,1,2005,27.9037,-26.532,ICOSAMP,controldata,0,0.655857725
18,1,2005,27.964,-27.9591,ICOSAMP,controldata,0,0.983001125
23,4,2005,29.4356,-26.4466,ICOSAMP,controldata,0,0.952807694
2,2,2005,27.62361,-26.94917,ICOSAMP,controldata,1,0.815879012
2,2,2005,27.64528,-26.92917,ICOSAMP,controldata,1,0.815879012
2,2,2005,27.47083,-27.07944,ICOSAMP,controldata,1,0.951066281
6,4,2005,29.9383,-26.3068,ICOSAMP,controldata,0,0.957913811
6,4,2005,19.6631,-28.1433,SAFRING,gbifdata,0,0.995016878
6,4,2005,25.3844,-30.9354,SAFRING,gbifdata,0,0.998627478
6,4,2005,27.792,-27.2671,SAFRING,gbifdata,0,0.976180386
6,4,2005,28.7744,-20.2522,EBIRD,gbifdata,1,0.940730705
3,2,2005,28.87444,-24.53083,ICOSAMP,controldata,1,0.851912876
3,2,2005,28.83361,-24.53,ICOSAMP,controldata,1,0.851912876
2,1,2005,25.6398,-29.6755,ICOSAMP,controldata,0,0.985519477
2,1,2005,25.168991,-17.790535,EBIRD,gbifdata,1,0.809980532
23,2,2005,26.56528,-28.09972,ICOSAMP,controldata,1,0.993280823
15,4,2005,28.6165,-27.2319,ICOSAMP,controldata,0,0.968786076
1,3,2005,27.1268,-27.8142,ICOSAMP,controldata,1,0.994936505
1,3,2005,27.0801,-27.9274,ICOSAMP,controldata,1,0.995043669
1,3,2005,23.7312,-31.7149,SAFRING,gbifdata,0,0.993776839
20,4,2005,25.0821,-29.2736,ICOSAMP,controldata,0,0.985328287
20,4,2005,25.3445,-26.8589,ICOSAMP,controldata,0,0.99353307
2,3,2005,27.5585,-27.4638,ICOSAMP,controldata,1,0.975949946
2,3,2005,27.6331,-27.3395,ICOSAMP,controldata,1,0.970620603
2,3,2005,27.4705,-27.3693,ICOSAMP,controldata,1,0.962835557
2,3,2005,27.3814,-27.0692,ICOSAMP,controldata,1,0.963554529
2,3,2005,17.6626,-22.0658,SAFRING,gbifdata,0,0.96324278
16,4,2005,27.5211,-28.0054,ICOSAMP,controldata,0,0.995747541
5,1,2005,28.388,-25.4153,ICOSAMP,controldata,0,0.312208648
19,5,2005,25.3787,-29.6302,ICOSAMP,controldata,0,0.997524514
4,3,2005,27.1596,-28.9897,ICOSAMP,controldata,1,0.989189841
4,3,2005,29.6865,-27.1501,SAFRING,gbifdata,0,0.920779082
8,3,2005,27.1243,-27.2128,ICOSAMP,controldata,1,0.984685303
8,3,2005,26.8608,-27.3451,ICOSAMP,controldata,1,0.986497348
8,3,2005,26.9252,-27.3529,ICOSAMP,controldata,1,0.98538674
8,3,2005,26.9332,-27.3652,ICOSAMP,controldata,1,0.98538674
8,3,2005,26.9058,-27.3564,ICOSAMP,controldata,1,0.986497348
8,3,2005,19.0327,-19.5667,SAFRING,gbifdata,0,0.996570755
8,3,2005,17.24442,-20.51386,EBIRD,gbifdata,1,0.972443567
30,1,2005,25.8115,-17.4476,EBIRD,gbifdata,0,0.750442051
30,1,2005,32.0491,-26.3646,EBIRD,gbifdata,0,0.903948166
19,3,2005,27.024515,-18.57337,EBIRD,gbifdata,1,0.88357981
19,3,2005,29.5258,-28.3723,SAFRING,gbifdata,0,0.945386594
8,5,2005,26.7034,-25.3983,ICOSAMP,controldata,0,0.925815785
9,3,2005,27.4688,-27.0796,ICOSAMP,controldata,1,0.963554529
9,3,2005,27.3814,-27.0692,ICOSAMP,controldata,1,0.963554529
9,3,2005,27.0952,-27.8663,ICOSAMP,controldata,1,0.995214719
9,3,2005,27.0387,-27.8805,ICOSAMP,controldata,1,0.995214719
9,3,2005,27.1244,-27.2129,ICOSAMP,controldata,1,0.984685303
9,3,2005,26.9521,-27.8451,ICOSAMP,controldata,1,0.995031492
9,3,2005,28.896,-25.0664,SAFRING,gbifdata,0,0.607892622
21,4,2005,26.5041,-26.8474,ICOSAMP,controldata,0,0.983545469
14,5,2005,28.3783,-27.327,ICOSAMP,controldata,0,0.967462359
21,5,2005,27.9872,-28.9523,ICOSAMP,controldata,0,0.990176642
21,5,2005,27.0679,-25.668,ICOSAMP,controldata,0,0.898408616
21,5,2005,26.8282,-27.5376,ICOSAMP,controldata,0,0.990167712
27,5,2005,25.6624,-27.1872,ICOSAMP,controldata,0,0.988078015
30,4,2005,30.1922,-25.6425,ICOSAMP,controldata,0,0.943738949
30,4,2005,26.0354,-32.5454,SAFRING,gbifdata,0,0.973316187
14,3,2005,28.8425,-24.5439,ICOSAMP,controldata,1,0.807572591
14,3,2005,27.3932,-27.2984,ICOSAMP,controldata,1,0.965965717
14,3,2005,27.4139,-27.342,ICOSAMP,controldata,1,0.965965717
14,3,2005,27.4365,-27.3596,ICOSAMP,controldata,1,0.965965717
14,3,2005,20.1314,-25.331,SAFRING,gbifdata,0,0.988245459
14,3,2005,26.0681,-31.9872,SAFRING,gbifdata,0,0.988426298
10,1,2005,28.4304,-27.83,ICOSAMP,controldata,0,0.983136298
13,5,2005,25.5509,-28.1087,ICOSAMP,controldata,0,0.996769008
13,5,2005,29.8824,-28.0154,ICOSAMP,controldata,0,0.97544607
29,5,2005,27.6822,-27.9349,ICOSAMP,controldata,0,0.993275465
29,5,2005,26.8586,-25.8323,ICOSAMP,controldata,0,0.935607887
17,3,2005,27.6485,-27.2997,ICOSAMP,controldata,1,0.968600975
17,3,2005,27.6593,-27.3167,ICOSAMP,controldata,1,0.968600975
17,3,2005,27.9497,-27.1596,ICOSAMP,controldata,1,0.963108825
17,3,2005,27.9494,-27.1592,ICOSAMP,controldata,1,0.963108825
17,3,2005,27.9035,-27.1977,ICOSAMP,controldata,1,0.963108825
17,3,2005,27.9497,-27.1596,ICOSAMP,controldata,1,0.963108825
17,3,2005,27.9415,-27.2005,ICOSAMP,controldata,1,0.963108825
17,3,2005,27.4776,-27.0859,ICOSAMP,controldata,1,0.962867706
17,3,2005,27.5863,-27.3319,ICOSAMP,controldata,1,0.968600975
17,3,2005,25.1521,-31.2027,SAFRING,gbifdata,0,0.994607707
17,3,2005,30.4258,-28.6727,SAFRING,gbifdata,0,0.958808873
10,5,2005,29.3262,-28.3485,ICOSAMP,controldata,0,0.976024137
16,5,2005,28.0033,-28.0921,ICOSAMP,controldata,0,0.990130204
16,5,2005,17.9906,-21.4281,EBIRD,gbifdata,0,0.977897444
6,1,2005,25.5344,-28.709,ICOSAMP,controldata,0,0.932468878
6,1,2005,26.8926,-27.301,ICOSAMP,controldata,0,0.984290745
29,3,2005,27.3932,-27.2984,ICOSAMP,controldata,1,0.965965717
29,3,2005,27.4139,-27.342,ICOSAMP,controldata,1,0.965965717
29,3,2005,27.4365,-27.3596,ICOSAMP,controldata,1,0.965965717
29,3,2005,27.5863,-27.3318,ICOSAMP,controldata,1,0.968600975
29,3,2005,27.5774,-27.3748,ICOSAMP,controldata,1,0.970620603
29,3,2005,27.6021,-27.0923,ICOSAMP,controldata,1,0.959871988
29,3,2005,31.906113,-28.232904,EBIRD,gbifdata,1,0.738359321
29,3,2005,25.9142,-32.7947,SAFRING,gbifdata,0,0.968639944
29,3,2005,26.7435,-26.7399,SAFRING,gbifdata,0,0.984421047
17,6,2005,27.7764,-27.8588,ICOSAMP,controldata,0,0.98874779
17,6,2005,25.124583,-33.207917,SABAP2,gbifdata,1,0.972088673
17,6,2005,21.9066,-29.636,ICOSAMP,controldata,0,0.999678508
15,5,2005,26.4457,-27.3499,ICOSAMP,controldata,0,0.988104806
16,1,2005,26.9962,-28.4218,ICOSAMP,controldata,0,0.975176246
10,6,2005,29.5651,-27.5165,ICOSAMP,controldata,0,0.978167789
28,3,2005,27.6485,-27.2997,ICOSAMP,controldata,1,0.968600975
28,3,2005,27.6593,-27.3167,ICOSAMP,controldata,1,0.968600975
28,3,2005,27.6593,-27.3167,ICOSAMP,controldata,1,0.968600975
28,3,2005,27.4799,-27.083,ICOSAMP,controldata,1,0.962867706
28,3,2005,27.4907,-27.1603,ICOSAMP,controldata,1,0.962867706
28,3,2005,23.7128,-32.0172,SAFRING,gbifdata,0,0.994052403
28,3,2005,25.6874,-31.7826,SAFRING,gbifdata,0,0.986193717
28,3,2005,27.6675,-24.7426,EBIRD,gbifdata,0,0.726892783
9,6,2005,20.6865,-26.9405,EBIRD,gbifdata,0,0.974923646
22,3,2005,22.467596,-27.220737,EBIRD,gbifdata,1,0.990335155
22,3,2005,28.8203,-24.5312,SAFRING,gbifdata,0,0.807572591
27,1,2005,25.8711,-26.147,ICOSAMP,controldata,0,0.982189359
27,1,2005,31.658821,-25.150879,EBIRD,gbifdata,1,0.554412474
15,6,2005,26.0259,-25.8528,ICOSAMP,controldata,0,0.99525069
24,1,2005,25.9275,-27.6694,ICOSAMP,controldata,0,0.97147654
29,1,2005,29.4718,-25.523,ICOSAMP,controldata,0,0.851358303
24,5,2005,25.9584,-25.843,ICOSAMP,controldata,0,0.986533069
23,3,2005,27.5869,-27.1332,ICOSAMP,controldata,1,0.962867706
23,3,2005,27.5968,-27.0555,ICOSAMP,controldata,1,0.960818196
23,3,2005,27.6278,-27.0508,ICOSAMP,controldata,1,0.960818196
23,3,2005,27.6168,-27.0387,ICOSAMP,controldata,1,0.960818196
23,3,2005,27.5544,-27.0237,ICOSAMP,controldata,1,0.960818196
23,3,2005,27.4911,-26.9611,ICOSAMP,controldata,1,0.827037454
23,3,2005,24.038,-33.7476,SAFRING,gbifdata,0,0.950731394
23,3,2005,26.1989,-26.4159,SAFRING,gbifdata,0,0.981541017
26,5,2005,25.5177,-27.661,ICOSAMP,controldata,0,0.997894229
26,5,2005,27.5284,-28.2601,ICOSAMP,controldata,0,0.992766436
26,5,2005,18.7137,-31.6469,SAFRING,gbifdata,0,0.995409813
6,2,2005,26.9553,-28.4975,ICOSAMP,controldata,0,0.981046602
6,2,2005,30.2733,-19.6499,EBIRD,gbifdata,0,0.999292718
6,2,2005,21.73988,-18.19902,EBIRD,gbifdata,1,0.877511654
30,3,2005,27.7833,-27.0885,ICOSAMP,controldata,1,0.959755082
30,3,2005,27.6719,-26.967,ICOSAMP,controldata,1,0.835610566
30,3,2005,27.6063,-27.1012,ICOSAMP,controldata,1,0.959871988
30,3,2005,27.9479,-27.1645,ICOSAMP,controldata,1,0.963108825
30,3,2005,27.9479,-27.1645,ICOSAMP,controldata,1,0.963108825
30,3,2005,14.304,-18.5766,SAFRING,gbifdata,0,0.976884745
30,3,2005,20.8307,-27.2985,SAFRING,gbifdata,0,0.995472325
30,3,2005,29.3389,-26.1876,SAFRING,gbifdata,0,0.895772384
25,1,2005,28.377,-25.9413,ICOSAMP,controldata,0,0.366996196
10,2,2005,27.9085,-25.5977,ICOSAMP,controldata,0,0.420720141
7,3,2005,25.7408,-26.3745,ICOSAMP,controldata,1,0.987125718
7,3,2005,25.8023,-26.4874,SAFRING,gbifdata,0,0.987125718
7,3,2005,27.3153,-23.9385,SAFRING,gbifdata,0,0.984520174
7,3,2005,26.2793,-27.0901,SAFRING,gbifdata,0,0.979775248
7,3,2005,29.0079,-28.3749,SAFRING,gbifdata,0,0.953209559
7,3,2005,26.4386,-24.1868,EBIRD,gbifdata,0,0.98067031
15,1,2005,27.4873,-27.3979,ICOSAMP,controldata,0,0.971606436
3,5,2005,28.1829,-28.0434,ICOSAMP,controldata,0,0.991715406
3,5,2005,26.5828,-25.9975,ICOSAMP,controldata,0,0.940388016
20,5,2005,28.0567,-28.7627,ICOSAMP,controldata,0,0.983443176
9,1,2005,25.7416,-28.3983,ICOSAMP,controldata,0,0.923587263
8,4,2005,24.8309,-32.2618,SABAP2,gbifdata,0,0.986416975
8,4,2005,28.7744,-20.2522,EBIRD,gbifdata,1,0.940730705
11,1,2005,26.1837,-27.2974,ICOSAMP,controldata,0,0.980335423
4,4,2005,33.3395,-24.7343,EBIRD,gbifdata,0,0.989964866
4,4,2005,29.1026,-24.8655,SAFRING,gbifdata,0,0.93751932
4,4,2005,28.4886,-27.6044,SAFRING,gbifdata,0,0.99011413
26,1,2005,31.658821,-25.150879,EBIRD,gbifdata,1,0.554412474
14,6,2005,28.9787,-26.6166,ICOSAMP,controldata,0,0.914981514
18,5,2005,27.0169,-24.0157,EBIRD,gbifdata,0,0.958668221
18,5,2005,14.36667,-19.31667,SAFRING,gbifdata,1,0.991078605
18,5,2005,15.18333,-19.25,SAFRING,gbifdata,1,0.969016235
18,5,2005,15.21667,-19.25,SAFRING,gbifdata,1,0.964658874
18,5,2005,15.48333,-19.35,SAFRING,gbifdata,1,0.965577422
18,5,2005,16.93333,-22.28333,SAFRING,gbifdata,1,0.969249317
18,5,2005,17.11667,-22.56667,SAFRING,gbifdata,1,0.973691261
18,5,2005,17.11667,-19.11667,SAFRING,gbifdata,1,0.971637286
18,5,2005,17.18333,-20.63333,SAFRING,gbifdata,1,0.96998071
18,5,2005,17.18333,-20.61667,SAFRING,gbifdata,1,0.96998071
18,5,2005,17.18333,-20.2,SAFRING,gbifdata,1,0.968855489
18,5,2005,17.18333,-19.61667,SAFRING,gbifdata,1,0.987526121
18,5,2005,17.23333,-20.5,SAFRING,gbifdata,1,0.97229813
18,5,2005,17.26667,-22.38333,SAFRING,gbifdata,1,0.972468618
18,5,2005,17.33333,-22.36667,SAFRING,gbifdata,1,0.972468618
18,5,2005,17.53333,-23.31667,SAFRING,gbifdata,1,0.964475165
18,5,2005,17.83333,-22.15,SAFRING,gbifdata,1,0.994748969
18,5,2005,17.86667,-22.55,SAFRING,gbifdata,1,0.962968172
18,5,2005,18.48333,-22,SAFRING,gbifdata,1,0.997870117
18,5,2005,18.66667,-33.78333,SAFRING,gbifdata,1,0.702316526
18,5,2005,21.01667,-28.05,SAFRING,gbifdata,1,0.996052796
18,5,2005,21.08333,-27.8,SAFRING,gbifdata,1,0.998183572
18,5,2005,21.96667,-33.2,SAFRING,gbifdata,1,0.993047742
18,5,2005,21.96667,-32.81667,SAFRING,gbifdata,1,0.988403334
18,5,2005,22.01667,-28.86667,SAFRING,gbifdata,1,0.997142296
18,5,2005,22.03333,-28.86667,SAFRING,gbifdata,1,0.997428066
18,5,2005,22.16667,-26.53333,SAFRING,gbifdata,1,0.958504604
18,5,2005,22.41667,-28.33333,SAFRING,gbifdata,1,0.996849381
18,5,2005,22.46667,-28.6,SAFRING,gbifdata,1,0.996845362
18,5,2005,22.46667,-28.56667,SAFRING,gbifdata,1,0.995499116
18,5,2005,22.46667,-28.53333,SAFRING,gbifdata,1,0.995499116
18,5,2005,22.48333,-28.71667,SAFRING,gbifdata,1,0.996845362
18,5,2005,22.48333,-28.55,SAFRING,gbifdata,1,0.995499116
18,5,2005,24.33333,-26.43333,SAFRING,gbifdata,1,0.997818449
18,5,2005,24.98333,-33.91667,SAFRING,gbifdata,1,0.945593709
18,5,2005,24.98333,-33.4,SAFRING,gbifdata,1,0.955513583
18,5,2005,25.46667,-32.2,SAFRING,gbifdata,1,0.992302059
18,5,2005,25.46667,-32.18333,SAFRING,gbifdata,1,0.992302059
18,5,2005,25.46667,-31.88333,SAFRING,gbifdata,1,0.986324237
18,5,2005,25.48333,-31.91667,SAFRING,gbifdata,1,0.987174777
18,5,2005,25.48333,-31.9,SAFRING,gbifdata,1,0.989489694
18,5,2005,25.48333,-31.88333,SAFRING,gbifdata,1,0.988654021
18,5,2005,25.58333,-26.56667,SAFRING,gbifdata,1,0.985559664
18,5,2005,25.58333,-26.55,SAFRING,gbifdata,1,0.985559664
18,5,2005,25.58333,-26.53333,SAFRING,gbifdata,1,0.985559664
18,5,2005,25.63333,-29.73333,SAFRING,gbifdata,1,0.997793398
18,5,2005,25.71667,-27.68333,SAFRING,gbifdata,1,0.997508439
18,5,2005,25.73333,-33.43333,SAFRING,gbifdata,1,0.942774474
18,5,2005,25.83333,-32.76667,SAFRING,gbifdata,1,0.990821411
18,5,2005,25.88333,-32.66667,SAFRING,gbifdata,1,0.989962314
18,5,2005,25.96667,-24.56667,SAFRING,gbifdata,1,0.932027465
18,5,2005,26.06667,-24.61667,SAFRING,gbifdata,1,0.932280065
18,5,2005,26.36667,-26.3,SAFRING,gbifdata,1,0.97517816
18,5,2005,26.46667,-33.5,SAFRING,gbifdata,1,0.947146761
18,5,2005,26.46667,-24.76667,SAFRING,gbifdata,1,0.873791536
18,5,2005,26.61667,-33.16667,SAFRING,gbifdata,1,0.958030717
18,5,2005,26.76667,-33.08333,SAFRING,gbifdata,1,0.958030717
18,5,2005,27.01667,-26.93333,SAFRING,gbifdata,1,0.970170161
18,5,2005,27.08333,-26.75,SAFRING,gbifdata,1,0.960488667
18,5,2005,27.11667,-27.06667,SAFRING,gbifdata,1,0.970690671
18,5,2005,27.18333,-25.71667,SAFRING,gbifdata,1,0.756001179
18,5,2005,27.21667,-26.88333,SAFRING,gbifdata,1,0.966524674
18,5,2005,27.31667,-24.55,SAFRING,gbifdata,1,0.914015578
18,5,2005,27.33333,-26.31667,SAFRING,gbifdata,1,0.781023951
18,5,2005,27.36667,-24.93333,SAFRING,gbifdata,1,0.912326528
18,5,2005,27.36667,-24.63333,SAFRING,gbifdata,1,0.905417136
18,5,2005,27.38333,-25.81667,SAFRING,gbifdata,1,0.753201522
18,5,2005,27.46667,-25.35,SAFRING,gbifdata,1,0.885709693
18,5,2005,27.48333,-25.33333,SAFRING,gbifdata,1,0.885709693
18,5,2005,27.48333,-25.31667,SAFRING,gbifdata,1,0.885709693
18,5,2005,27.53333,-26.7,SAFRING,gbifdata,1,0.77823501
18,5,2005,27.61667,-26.7,SAFRING,gbifdata,1,0.77823501
18,5,2005,27.63333,-26.71667,SAFRING,gbifdata,1,0.798117812
18,5,2005,27.71667,-25.58333,SAFRING,gbifdata,1,0.596893221
18,5,2005,27.73333,-26.76667,SAFRING,gbifdata,1,0.764346568
18,5,2005,27.73333,-26.01667,SAFRING,gbifdata,1,0.647082463
18,5,2005,27.73333,-25.4,SAFRING,gbifdata,1,0.626694529
18,5,2005,27.83333,-26.63333,SAFRING,gbifdata,1,0.764229662
18,5,2005,27.86667,-26.61667,SAFRING,gbifdata,1,0.741327761
18,5,2005,27.86667,-26.6,SAFRING,gbifdata,1,0.741327761
18,5,2005,27.88333,-26.08333,SAFRING,gbifdata,1,0.588265552
18,5,2005,27.88333,-26.06667,SAFRING,gbifdata,1,0.61445836
18,5,2005,27.91667,-26.58333,SAFRING,gbifdata,1,0.741327761
18,5,2005,27.91667,-26.31667,SAFRING,gbifdata,1,0.625155266
18,5,2005,27.93333,-26.6,SAFRING,gbifdata,1,0.741327761
18,5,2005,27.96667,-25.91667,SAFRING,gbifdata,1,0.612843594
18,5,2005,28.03333,-25.71667,SAFRING,gbifdata,1,0.555103681
18,5,2005,28.03333,-25.68333,SAFRING,gbifdata,1,0.555103681
18,5,2005,28.03333,-25.66667,SAFRING,gbifdata,1,0.555103681
18,5,2005,28.08333,-25.6,SAFRING,gbifdata,1,0.555103681
18,5,2005,28.13333,-25.91667,SAFRING,gbifdata,1,0.611383486
18,5,2005,28.18333,-25.88333,SAFRING,gbifdata,1,0.611383486
18,5,2005,28.18333,-25.61667,SAFRING,gbifdata,1,0.587949906
18,5,2005,28.23333,-25.66667,SAFRING,gbifdata,1,0.620921074
18,5,2005,28.26667,-28.26667,SAFRING,gbifdata,1,0.986468121
18,5,2005,28.28333,-28.28333,SAFRING,gbifdata,1,0.986468121
18,5,2005,28.28333,-26.01667,SAFRING,gbifdata,1,0.611383486
18,5,2005,28.28333,-25.91667,SAFRING,gbifdata,1,0.611383486
18,5,2005,28.28333,-25.86667,SAFRING,gbifdata,1,0.611383486
18,5,2005,28.31667,-28.25,SAFRING,gbifdata,1,0.986468121
18,5,2005,28.31667,-25.9,SAFRING,gbifdata,1,0.611383486
18,5,2005,28.31667,-25.58333,SAFRING,gbifdata,1,0.591500928
18,5,2005,28.33333,-25.58333,SAFRING,gbifdata,1,0.591500928
18,5,2005,28.36667,-26.75,SAFRING,gbifdata,1,0.740122167
18,5,2005,28.38333,-25.63333,SAFRING,gbifdata,1,0.554766115
18,5,2005,28.48333,-25.65,SAFRING,gbifdata,1,0.551502974
18,5,2005,28.51667,-26.35,SAFRING,gbifdata,1,0.622144934
18,5,2005,28.58333,-25.96667,SAFRING,gbifdata,1,0.63770356
18,5,2005,28.58333,-25.95,SAFRING,gbifdata,1,0.62027809
18,5,2005,28.68333,-25.93333,SAFRING,gbifdata,1,0.62027809
18,5,2005,28.96667,-25.7,SAFRING,gbifdata,1,0.735299791
18,5,2005,29.18333,-25.95,SAFRING,gbifdata,1,0.825041526
18,5,2005,29.58333,-28.7,SAFRING,gbifdata,1,0.971017521
18,5,2005,29.58333,-27.6,SAFRING,gbifdata,1,0.976326519
18,5,2005,29.76667,-30.03333,SAFRING,gbifdata,1,0.917443605
18,5,2005,30.01667,-27.4,SAFRING,gbifdata,1,0.976135422
18,5,2005,30.03333,-27.35,SAFRING,gbifdata,1,0.976504313
18,5,2005,30.11667,-28.06667,SAFRING,gbifdata,1,0.97600868
18,5,2005,30.13333,-29.4,SAFRING,gbifdata,1,0.885723088
18,5,2005,30.13333,-28.06667,SAFRING,gbifdata,1,0.97600868
18,5,2005,30.13333,-27.33333,SAFRING,gbifdata,1,0.976135422
18,5,2005,30.16667,-29.53333,SAFRING,gbifdata,1,0.894192128
18,5,2005,30.21667,-28.16667,SAFRING,gbifdata,1,0.991828752
18,5,2005,30.21667,-28.13333,SAFRING,gbifdata,1,0.991828752
18,5,2005,30.23333,-28.13333,SAFRING,gbifdata,1,0.991828752
18,5,2005,30.23333,-28.11667,SAFRING,gbifdata,1,0.991828752
18,5,2005,30.28333,-28.21667,SAFRING,gbifdata,1,0.991828752
18,5,2005,30.38333,-29.6,SAFRING,gbifdata,1,0.869876226
18,5,2005,30.41667,-29.66667,SAFRING,gbifdata,1,0.869876226
18,5,2005,30.41667,-29.61667,SAFRING,gbifdata,1,0.869876226
18,5,2005,30.43333,-29.6,SAFRING,gbifdata,1,0.869876226
18,5,2005,30.43333,-29.58333,SAFRING,gbifdata,1,0.869876226
18,5,2005,31.08333,-29.63333,SAFRING,gbifdata,1,0.858722249
26,3,2005,27.835783,-25.174929,EBIRD,gbifdata,1,0.574795049
26,3,2005,30.0805,-26.5431,SAFRING,gbifdata,0,0.929392381
6,6,2005,26.2411,-28.6011,ICOSAMP,controldata,0,0.992240359
31,3,2005,27.9479,-27.1645,ICOSAMP,controldata,1,0.963108825
31,3,2005,32.98806,-24.52139,ICOSAMP,controldata,1,0.994148851
31,3,2005,32.98806,-24.52139,ICOSAMP,controldata,1,0.994148851
27,4,2005,22.3899,-27.0384,ICOSAMP,controldata,0,0.976450731
14,7,2005,20.71194,-28.11806,ICOSAMP,controldata,1,0.988554895
14,7,2005,18.8066,-21.6156,SAFRING,gbifdata,0,0.997883513
14,7,2005,30.6572,-26.456,SAFRING,gbifdata,0,0.945935809
14,7,2005,29.0471,-29.0293,SAFRING,gbifdata,0,0.919894979
17,5,2005,23.1532,-27.3946,ICOSAMP,controldata,0,0.985291754
15,7,2005,21.11695,-27.44806,ICOSAMP,controldata,1,0.991580936
15,7,2005,22.9363,-29.8458,ICOSAMP,controldata,0,1
15,7,2005,28.4425,-29.8021,SAFRING,gbifdata,0,0.996785083
15,7,2005,28.6377,-30.8932,SAFRING,gbifdata,0,0.998778331
